period,org_code,parent_org,org_name,att_type1,att_type2,att_other,att_booked_type1,att_booked_type2,att_booked_other,over4hr_type1,over4hr_type2,over4hr_other,over4hr_booked_type1,over4hr_booked_type2,over4hr_booked_other,wait_4_12hr_dta,wait_12hr_plus_dta,emerg_adm_type1,emerg_adm_type2,emerg_adm_other,emerg_adm_other2,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,a,date,total_attendances,total_over4hr,type1_4hr_pct,total_emerg_adm
MSitAE-DECEMBER-2023,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8674,0,2890,796,0,0,3072,0,0,148,0,0,490,629,2505,0,0,778,,,,,,,2023-12-01,11564,3072,64.6,3283
MSitAE-DECEMBER-2023,RHU,NHS ENGLAND SOUTH EAST,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9305,630,2542,1310,0,750,4970,7,54,698,0,10,1546,12,3687,0,0,2282,,,,,,,2023-12-01,12477,5031,46.6,5969
MSitAE-DECEMBER-2023,DT301,NHS ENGLAND EAST OF ENGLAND,HERTS URGENT CARE (ASCOTS LANE),0,0,2026,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,,,,,,,2023-12-01,2026,11,,0
MSitAE-DECEMBER-2023,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1595,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,,,,,,,2023-12-01,1595,31,,0
MSitAE-DECEMBER-2023,RET,NHS ENGLAND NORTH WEST,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,,,,,,,2023-12-01,0,0,,165
MSitAE-DECEMBER-2023,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,16241,0,10132,0,0,0,8202,0,1212,0,0,0,1408,724,4325,0,0,483,,,,,,,2023-12-01,26373,9414,49.5,4808
MSitAE-DECEMBER-2023,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11128,0,0,0,0,0,6412,0,0,0,0,0,1033,496,3673,0,0,1699,,,,,,,2023-12-01,11128,6412,42.4,5372
MSitAE-DECEMBER-2023,RXR,NHS ENGLAND NORTH WEST,EAST LANCASHIRE HOSPITALS NHS TRUST,12088,0,8136,0,0,0,4489,0,792,0,0,0,363,1162,3882,0,84,2018,,,,,,,2023-12-01,20224,5281,62.9,5984
MSitAE-DECEMBER-2023,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,8099,0,0,401,0,0,140,0,0,2,0,0,0,0,0,0,,,,,,,2023-12-01,8099,140,,0
MSitAE-DECEMBER-2023,RX1,NHS ENGLAND MIDLANDS,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15157,1676,266,453,0,0,8492,332,15,245,0,0,597,901,3824,0,0,3537,,,,,,,2023-12-01,17099,8839,44.0,7361
MSitAE-DECEMBER-2023,RTH,NHS ENGLAND SOUTH EAST,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11656,1635,441,1433,0,117,5594,0,10,532,0,3,1145,3,4085,117,11,4215,,,,,,,2023-12-01,13732,5604,52.0,8428
MSitAE-DECEMBER-2023,NLX,NHS ENGLAND SOUTH WEST,SIRONA CARE & HEALTH,0,0,6844,0,0,198,0,0,280,0,0,77,0,0,0,0,0,0,,,,,,,2023-12-01,6844,280,,0
MSitAE-DECEMBER-2023,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12601,259,0,277,0,0,3337,1,0,24,0,0,353,692,2057,0,0,122,,,,,,,2023-12-01,12860,3338,73.5,2179
MSitAE-DECEMBER-2023,RFS,NHS ENGLAND MIDLANDS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6715,0,1517,278,0,129,3099,0,248,92,0,21,942,145,2560,0,268,582,,,,,,,2023-12-01,8232,3347,53.8,3410
MSitAE-DECEMBER-2023,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2692,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,,,,,,,2023-12-01,2692,212,,0
MSitAE-DECEMBER-2023,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2767,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,,,,,,,2023-12-01,2767,232,,0
MSitAE-DECEMBER-2023,RA9,NHS ENGLAND SOUTH WEST,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6131,0,2685,344,0,5,2816,0,6,135,0,0,679,121,2155,0,0,1178,,,,,,,2023-12-01,8816,2822,54.1,3333
MSitAE-FEBRUARY-2024,8J094,NHS ENGLAND MIDLANDS,BADGER LTD,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,0,0,,0
MSitAE-FEBRUARY-2024,L83087,NHS ENGLAND SOUTH WEST,OKEHAMPTON MEDICAL CENTRE,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,82,0,,0
MSitAE-FEBRUARY-2024,NL7,NHS ENGLAND MIDLANDS,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,4343,0,,0
MSitAE-FEBRUARY-2024,NQTE4,NHS ENGLAND MIDLANDS,SUMMERFIELD URGENT CARE CENTRE,0,0,3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,3266,0,,0
MSitAE-FEBRUARY-2024,NTV0B,NHS ENGLAND SOUTH EAST,ASHFORD WALK-IN-CENTRE,0,0,2369,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,2369,91,,0
MSitAE-FEBRUARY-2024,NTV0W,NHS ENGLAND SOUTH EAST,WOKING WALK IN CENTRE,0,0,2444,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,2444,70,,0
MSitAE-FEBRUARY-2024,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1194,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,1194,43,,0
MSitAE-FEBRUARY-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7968,0,0,397,0,0,3093,0,0,0,0,0,533,0,2824,0,0,522,,,,,,,2024-02-01,7968,3093,61.2,3346
MSitAE-FEBRUARY-2024,RJ8,NHS ENGLAND SOUTH WEST,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,73,,,,,,,2024-02-01,0,0,,92
MSitAE-FEBRUARY-2024,RW1,NHS ENGLAND SOUTH EAST,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,2810,0,0,0,0,0,52,0,0,0,0,0,0,0,1,136,,,,,,,2024-02-01,2810,52,,137
MSitAE-FEBRUARY-2024,Y02428,NHS ENGLAND EAST OF ENGLAND,PUTNOE WALK IN CENTRE,0,0,3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,3073,0,,0
MSitAE-FEBRUARY-2024,Y02615,NHS ENGLAND MIDLANDS,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,6506,0,,0
MSitAE-FEBRUARY-2024,Y03007,NHS ENGLAND MIDLANDS,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,0,0,,0
MSitAE-FEBRUARY-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,985,0,,0
MSitAE-FEBRUARY-2024,ACH01,NHS ENGLAND SOUTH EAST,WHITSTABLE MEDICAL PRACTICE,0,0,4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,4191,0,,0
MSitAE-FEBRUARY-2024,AQN04,NHS ENGLAND SOUTH EAST,PHL LYMINGTON UTC,0,0,2543,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,2543,15,,0
MSitAE-FEBRUARY-2024,C82038,NHS ENGLAND MIDLANDS,LATHAM HOUSE MEDICAL PRACTICE,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,251,0,,0
MSitAE-FEBRUARY-2024,RNU,NHS ENGLAND SOUTH EAST,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3370,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,3370,299,,0
MSitAE-FEBRUARY-2024,RXQ,NHS ENGLAND SOUTH EAST,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9367,1201,3246,1,0,0,4023,0,144,1,0,0,339,331,3880,864,0,922,,,,,,,2024-02-01,13814,4167,57.1,5666
MSitAE-FEBRUARY-2024,Y02532,NHS ENGLAND NORTH WEST,MIRIAM MINOR EMERGENCY,0,0,1641,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,1641,9,,0
MSitAE-FEBRUARY-2024,Y02676,NHS ENGLAND SOUTH EAST,BRIGHTON STATION HEALTH CENTRE,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,1890,0,,0
MSitAE-FEBRUARY-2024,DT301,NHS ENGLAND EAST OF ENGLAND,HERTS URGENT CARE (ASCOTS LANE),0,0,2232,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,2232,8,,0
MSitAE-FEBRUARY-2024,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,,,,,2024-02-01,0,0,,34
MSitAE-FEBRUARY-2024,RDY,NHS ENGLAND SOUTH WEST,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,2024-02-01,0,0,,1
MSitAE-FEBRUARY-2024,RXL,NHS ENGLAND NORTH WEST,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8190,0,10598,227,0,209,3787,0,63,75,0,0,438,606,2465,0,0,1419,,,,,,,2024-02-01,18788,3850,53.8,3884
MSitAE-FEBRUARY-2024,RY8,NHS ENGLAND MIDLANDS,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6090,0,0,1731,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,6090,3,,0
MSitAE-FEBRUARY-2024,RYY,NHS ENGLAND SOUTH EAST,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,9421,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,9421,24,,0
MSitAE-FEBRUARY-2024,C82009,NHS ENGLAND MIDLANDS,MARKET HARBOROUGH MED.CTR,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,318,0,,0
MSitAE-FEBRUARY-2024,C83023,NHS ENGLAND MIDLANDS,SLEAFORD MEDICAL GROUP,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,2024-02-01,484,0,,8
MSitAE-FEBRUARY-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10309,0,0,13,0,0,1948,0,0,0,0,0,173,23,1720,0,0,354,,,,,,,2024-02-01,10309,1948,81.1,2074
MSitAE-FEBRUARY-2024,RYR,NHS ENGLAND SOUTH EAST,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21031,1515,4819,1181,0,951,9821,61,528,398,0,44,1590,1268,7331,32,34,1406,,,,,,,2024-02-01,27365,10410,53.3,8803
MSitAE-FEBRUARY-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14131,0,0,0,0,0,4695,0,0,0,0,0,1177,0,3082,0,0,798,,,,,,,2024-02-01,14131,4695,66.8,3880
MSitAE-FEBRUARY-2024,NDJ,NHS ENGLAND SOUTH EAST,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,1945,0,,0
MSitAE-FEBRUARY-2024,RGR,NHS ENGLAND EAST OF ENGLAND,WEST SUFFOLK NHS FOUNDATION TRUST,6889,0,782,19,0,0,2757,0,0,0,0,0,545,351,1980,0,0,693,,,,,,,2024-02-01,7671,2757,60.0,2673
MSitAE-FEBRUARY-2024,RHU,NHS ENGLAND SOUTH EAST,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9563,811,2630,1340,0,791,5319,7,40,704,0,8,1526,17,3479,0,0,2517,,,,,,,2024-02-01,13004,5366,44.4,5996
MSitAE-FEBRUARY-2024,RJN,NHS ENGLAND NORTH WEST,EAST CHESHIRE NHS TRUST,4070,0,0,58,0,28,2112,0,0,0,0,0,216,302,875,0,0,212,,,,,,,2024-02-01,4070,2112,48.1,1087
MSitAE-FEBRUARY-2024,RWE,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20160,1827,0,0,0,0,9521,138,0,0,0,0,1374,1285,5371,4,0,3517,,,,,,,2024-02-01,21987,9659,52.8,8892
MSitAE-FEBRUARY-2024,RXK,NHS ENGLAND MIDLANDS,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13436,1091,9801,1007,0,0,6511,155,648,204,0,0,1621,371,2689,0,0,483,,,,,,,2024-02-01,24328,7314,51.5,3172
MSitAE-FEBRUARY-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE,WORKINGTON HEALTH LIMITED,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,306,0,,0
MSitAE-FEBRUARY-2024,AXG,NHS ENGLAND SOUTH WEST,WILTSHIRE HEALTH & CARE,0,0,2185,0,0,34,0,0,16,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,2185,16,,0
MSitAE-FEBRUARY-2024,NQT5F,NHS ENGLAND NORTH WEST,SKELMERSDALE WALK IN CENTRE,0,0,1887,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,1887,45,,0
MSitAE-FEBRUARY-2024,NQT5H,NHS ENGLAND SOUTH WEST,PAULTON MEMORIAL HOSPITAL,0,0,812,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,812,2,,0
MSitAE-FEBRUARY-2024,NTP11,NHS ENGLAND SOUTH EAST,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5128,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,5128,320,,0
MSitAE-FEBRUARY-2024,RA2,NHS ENGLAND SOUTH EAST,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6102,0,1190,654,0,6,2187,0,0,196,0,0,317,22,2211,0,0,969,,,,,,,2024-02-01,7292,2187,64.2,3180
MSitAE-FEBRUARY-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4597,0,693,173,0,33,1493,0,0,42,0,0,216,42,1269,0,0,406,,,,,,,2024-02-01,5290,1493,67.5,1675
MSitAE-FEBRUARY-2024,REF,NHS ENGLAND SOUTH WEST,ROYAL CORNWALL HOSPITALS NHS TRUST,5595,0,10117,0,0,0,3326,0,510,0,0,0,368,671,1928,0,34,1068,,,,,,,2024-02-01,15712,3836,40.6,3030
MSitAE-FEBRUARY-2024,RGN,NHS ENGLAND EAST OF ENGLAND,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12573,0,4219,75,0,386,5877,0,694,27,0,42,554,644,3012,0,132,1735,,,,,,,2024-02-01,16792,6571,53.3,4879
MSitAE-FEBRUARY-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12260,0,5093,11,0,0,5073,0,0,4,0,0,399,602,1313,0,0,133,,,,,,,2024-02-01,17353,5073,58.6,1446
MSitAE-FEBRUARY-2024,RK9,NHS ENGLAND SOUTH WEST,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8188,138,4137,0,0,0,5257,0,343,0,0,0,621,642,2583,0,0,1249,,,,,,,2024-02-01,12463,5600,35.8,3832
MSitAE-FEBRUARY-2024,RPC,NHS ENGLAND SOUTH EAST,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1285,0,0,0,0,0,3,0,0,0,0,0,0,0,0,424,,,,,,,2024-02-01,1285,3,,424
MSitAE-FEBRUARY-2024,RQ3,NHS ENGLAND MIDLANDS,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5014,0,0,0,0,0,1095,0,0,0,0,0,0,16,979,0,0,241,,,,,,,2024-02-01,5014,1095,78.2,1220
MSitAE-FEBRUARY-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE,GATESHEAD HEALTH NHS FOUNDATION TRUST,5633,0,3626,52,0,30,2831,0,45,17,0,0,916,0,1618,0,0,748,,,,,,,2024-02-01,9259,2876,49.7,2366
MSitAE-FEBRUARY-2024,RWF,NHS ENGLAND SOUTH EAST,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17666,0,2012,667,0,114,3231,0,5,65,0,0,1017,29,5101,0,0,1007,,,,,,,2024-02-01,19678,3236,81.7,6108
MSitAE-FEBRUARY-2024,RY7,NHS ENGLAND NORTH WEST,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4296,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,4296,246,,0
MSitAE-FEBRUARY-2024,RYF,NHS ENGLAND SOUTH WEST,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1587,0,0,11,0,0,82,0,0,2,0,0,0,0,0,0,,,,,,,2024-02-01,1587,82,,0
MSitAE-FEBRUARY-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE,LOCAL CARE DIRECT,0,0,2256,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,2256,0,,0
MSitAE-FEBRUARY-2024,NNJ07,NHS ENGLAND MIDLANDS,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5026,0,0,784,0,0,19,0,0,1,0,0,0,0,0,0,,,,,,,2024-02-01,5026,19,,0
MSitAE-FEBRUARY-2024,NNJ0H,NHS ENGLAND MIDLANDS,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,190,0,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,190,0,,0
MSitAE-FEBRUARY-2024,NNJ12,NHS ENGLAND MIDLANDS,MARKET HARBOROUGH,0,0,87,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,87,0,,0
MSitAE-FEBRUARY-2024,NNJ13,NHS ENGLAND MIDLANDS,MELTON MOWBRAY,0,0,66,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,66,0,,0
MSitAE-FEBRUARY-2024,NNJ14,NHS ENGLAND MIDLANDS,OADBY,0,0,1413,0,0,2465,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,1413,0,,0
MSitAE-FEBRUARY-2024,NNJ15,NHS ENGLAND MIDLANDS,OAKHAM,0,0,82,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,82,0,,0
MSitAE-FEBRUARY-2024,NNJ,NHS ENGLAND MIDLANDS,DHU HEALTH CARE C.I.C,0,0,2003,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,2003,18,,0
MSitAE-FEBRUARY-2024,NV693,NHS ENGLAND NORTH WEST,ROSSENDALE MIU & OOH,0,0,896,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,896,8,,0
MSitAE-FEBRUARY-2024,R0A,NHS ENGLAND NORTH WEST,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,23809,3209,11175,3198,396,914,12120,105,974,1574,13,170,4018,554,5234,185,173,476,,,,,,,2024-02-01,38193,13199,49.1,6068
MSitAE-FEBRUARY-2024,R1D,NHS ENGLAND MIDLANDS,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2780,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,,,,,,,2024-02-01,2780,8,,3
MSitAE-FEBRUARY-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12887,0,13861,0,0,0,5808,0,231,0,0,0,777,556,6289,0,0,435,,,,,,,2024-02-01,26748,6039,54.9,6724
MSitAE-FEBRUARY-2024,RBD,NHS ENGLAND SOUTH WEST,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4015,0,0,346,0,3466,1443,0,0,66,0,6,193,34,1707,0,0,478,,,,,,,2024-02-01,4015,1443,64.1,2185
MSitAE-FEBRUARY-2024,RC9,NHS ENGLAND EAST OF ENGLAND,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15577,0,7126,0,0,980,6170,0,0,0,0,0,81,6,4614,0,0,2563,,,,,,,2024-02-01,22703,6170,60.4,7177
MSitAE-FEBRUARY-2024,RD8,NHS ENGLAND EAST OF ENGLAND,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7842,0,5215,534,0,130,2796,0,196,175,0,0,619,0,2032,0,0,383,,,,,,,2024-02-01,13057,2992,64.3,2415
MSitAE-FEBRUARY-2024,REM,NHS ENGLAND NORTH WEST,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16580,244,8333,507,0,0,8147,0,1269,101,0,0,2071,1248,4722,0,0,2525,,,,,,,2024-02-01,25157,9416,50.9,7247
MSitAE-FEBRUARY-2024,RH8,NHS ENGLAND SOUTH WEST,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,10991,0,3704,1094,0,60,4843,0,29,380,0,0,937,97,3579,0,0,2239,,,,,,,2024-02-01,14695,4872,55.9,5818
MSitAE-FEBRUARY-2024,RJE,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12525,445,7553,495,0,356,7015,0,441,234,0,18,882,947,5617,0,0,2967,,,,,,,2024-02-01,20523,7456,44.0,8584
MSitAE-FEBRUARY-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,14484,0,0,0,0,0,5870,0,0,0,0,0,519,1002,3651,0,0,502,,,,,,,2024-02-01,14484,5870,59.5,4153
MSitAE-FEBRUARY-2024,RJR,NHS ENGLAND NORTH WEST,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5853,0,787,0,0,0,3273,0,91,0,0,0,380,677,1772,0,0,1208,,,,,,,2024-02-01,6640,3364,44.1,2980
MSitAE-FEBRUARY-2024,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8364,0,0,0,0,0,2445,0,0,0,0,0,340,221,983,0,0,58,,,,,,,2024-02-01,8364,2445,70.8,1041
MSitAE-FEBRUARY-2024,RNS,NHS ENGLAND MIDLANDS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9458,568,2006,117,0,42,4136,13,126,22,0,1,163,1037,1712,0,0,1385,,,,,,,2024-02-01,12032,4275,56.3,3097
MSitAE-FEBRUARY-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12603,0,3545,0,0,0,5506,0,0,0,0,0,1050,260,3271,0,438,1068,,,,,,,2024-02-01,16148,5506,56.3,4777
MSitAE-FEBRUARY-2024,RRK,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32208,0,1329,84,0,183,14800,0,25,45,0,0,2771,1792,10656,0,0,5582,,,,,,,2024-02-01,33537,14825,54.0,16238
MSitAE-FEBRUARY-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12216,1563,5254,0,0,839,4895,97,0,0,0,0,461,12,3280,19,0,2766,,,,,,,2024-02-01,19033,4992,59.9,6065
MSitAE-FEBRUARY-2024,RTP,NHS ENGLAND SOUTH EAST,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9974,0,0,0,0,0,3262,0,0,0,0,0,606,503,2943,0,0,884,,,,,,,2024-02-01,9974,3262,67.3,3827
MSitAE-FEBRUARY-2024,RTQ,NHS ENGLAND SOUTH WEST,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,5871,0,0,0,0,0,21,0,0,0,0,0,0,0,0,18,,,,,,,2024-02-01,5871,21,,18
MSitAE-FEBRUARY-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9875,0,4704,0,0,343,4520,0,278,0,0,11,589,62,2591,0,138,2199,,,,,,,2024-02-01,14579,4798,54.2,4928
MSitAE-FEBRUARY-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1021,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,1021,2,,0
MSitAE-FEBRUARY-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4626,0,11325,0,0,0,2145,0,89,0,0,0,176,8,1646,0,509,2057,,,,,,,2024-02-01,15951,2234,53.6,4212
MSitAE-FEBRUARY-2024,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,,,,,,,2024-02-01,0,0,,107
MSitAE-FEBRUARY-2024,RXR,NHS ENGLAND NORTH WEST,EAST LANCASHIRE HOSPITALS NHS TRUST,11941,0,8495,0,0,0,4107,0,667,0,0,0,438,1085,3345,0,100,1730,,,,,,,2024-02-01,20436,4774,65.6,5175
MSitAE-FEBRUARY-2024,RY4,NHS ENGLAND EAST OF ENGLAND,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,908,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,908,5,,0
MSitAE-FEBRUARY-2024,RY5,NHS ENGLAND MIDLANDS,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,6366,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,,,,,,,2024-02-01,6366,229,,0
